,rate
46908,3.7
1293,3.7
9053,3.2
17464,3.2
14534,3.6
20661,4.1
25999,3.7
5494,4.1
40935,4.0
42410,3.9
5058,4.0
25379,3.6
17647,3.8
43046,3.2
42610,4.3
31316,4.1
7944,4.1
30200,3.6
11366,3.5
38833,4.0
16512,3.6
3106,4.0
30359,3.7
48069,4.1
19594,4.0
23002,4.3
31547,2.8
9748,4.0
38307,2.8
4941,4.2
41436,3.3
38477,3.9
6234,4.1
48092,3.2
22945,3.7
29560,4.9
1375,3.5
28414,4.2
43319,4.3
37655,4.0
44055,3.2
46690,4.3
36639,3.9
47240,4.2
13080,3.8
44826,4.0
26160,4.1
39577,3.4
38995,3.3
22274,3.9
41336,3.5
24958,3.2
33462,3.6
26446,3.3
9374,3.9
29867,3.5
9496,3.4
22100,3.3
43374,4.0
13546,3.9
51186,3.9
17045,3.6
51707,3.9
39004,3.5
39913,3.5
19130,4.2
42260,4.2
46158,3.7
1075,3.1
43914,4.5
6939,3.9
19453,4.2
9782,2.9
7282,3.5
14171,3.6
23981,3.4
51596,2.8
24328,3.9
46055,3.9
4989,4.3
14879,4.2
19643,3.7
27112,3.6
26163,3.7
11715,4.0
22699,3.8
48243,4.0
44719,3.7
18661,4.7
33205,3.7
42923,3.1
18156,4.1
22580,4.0
17205,3.9
21869,3.9
43325,4.4
41711,3.7
47455,4.2
18795,3.9
35998,3.5
4561,4.0
34555,3.6
32557,3.6
33931,4.2
880,3.8
45639,3.9
43520,3.8
22523,3.8
12206,3.1
49300,3.6
39447,4.3
38351,3.4
9246,4.2
7223,3.6
51285,3.4
26862,2.8
5435,3.7
7765,4.0
30384,3.9
34108,3.6
7166,3.7
45112,3.7
20825,3.9
14956,3.8
41112,3.4
2768,4.3
41691,3.4
31303,3.8
13978,4.0
33916,4.5
8174,3.3
29611,4.5
10293,4.1
6784,4.1
34221,4.2
31447,4.1
7574,3.5
14774,3.4
2325,3.4
45716,3.8
176,3.0
36929,4.3
3376,3.6
27777,3.7
49181,3.7
24916,3.7
23599,3.9
40128,4.1
45353,3.6
42154,3.9
30117,3.9
26544,3.8
35182,3.7
7538,3.2
24906,3.7
25756,4.0
36833,3.9
40804,2.9
26218,3.8
35609,3.4
42438,3.6
6475,3.5
30503,3.2
43844,4.5
33902,3.8
45656,3.8
17545,4.2
37595,3.0
41648,3.8
13690,3.2
8400,4.0
6372,4.0
20159,3.6
47179,4.0
21208,3.5
27936,3.5
28409,4.4
14706,3.3
34443,3.8
37518,3.1
11474,4.1
9891,3.2
29957,3.8
42702,4.0
23803,3.2
19965,3.3
45872,4.1
41432,3.5
9768,3.5
31179,3.7
16253,4.0
27389,4.0
31254,4.4
49682,3.3
2889,3.4
14174,3.9
9212,4.3
22585,3.6
8089,3.4
40624,3.4
33122,3.2
40229,3.6
25184,4.1
24106,4.0
5512,3.8
47219,4.3
50723,3.3
17110,3.3
4994,4.2
5078,3.4
44406,3.6
8031,3.4
925,3.6
32729,3.6
13505,3.9
37799,4.2
3181,4.0
27469,3.3
24011,3.9
45543,3.4
1247,3.7
46252,3.8
23602,4.0
13804,3.5
6149,4.3
4974,3.8
22615,3.2
27942,3.0
33084,4.0
49741,3.7
25373,3.7
37233,4.0
20095,3.1
32123,4.4
42259,3.7
28824,2.9
47673,3.1
21521,2.8
14546,3.4
41710,3.8
36855,3.6
568,4.2
11098,3.8
10732,3.4
37761,4.0
37198,3.2
12780,3.9
39754,3.7
35680,4.2
11724,4.0
42629,3.9
16832,3.8
51442,3.6
44779,3.9
36453,4.3
46754,4.0
20496,3.6
47017,4.3
41307,3.4
37534,2.9
27011,4.5
17755,3.9
33646,3.4
50236,4.2
606,3.5
26426,3.3
6504,3.2
27164,3.1
12568,4.4
43318,4.4
19389,3.9
2686,3.4
22076,3.3
38555,4.1
8638,3.6
25208,3.7
33665,4.3
31667,3.7
40638,3.3
6962,3.8
24421,3.2
916,3.4
29833,4.1
50098,4.5
35980,3.8
17134,2.4
8616,4.1
25285,3.7
5200,4.0
28941,3.9
9474,3.5
51693,4.1
9746,3.8
23690,3.8
36714,4.3
50971,3.2
23259,3.2
560,4.2
21084,4.2
33465,3.6
2110,3.9
29394,3.5
34399,3.3
17488,4.2
43232,3.9
50179,2.8
12688,4.3
44777,3.6
403,3.7
10394,4.5
49742,3.8
9835,4.4
39324,4.1
26735,4.2
22271,3.0
34829,3.5
33188,3.3
37754,3.9
32577,3.4
27348,3.5
27323,4.1
48732,3.7
47549,3.9
45588,4.0
34790,4.3
31389,3.7
43262,4.4
39670,4.1
45669,3.0
23926,4.0
48526,3.2
8097,3.2
4139,3.6
30796,3.8
33368,3.7
25167,3.8
3254,3.8
1043,3.5
34910,4.0
28073,3.4
33673,4.1
3230,4.4
17124,3.2
47609,4.1
8473,4.3
21891,3.9
13670,3.8
18937,4.0
17880,3.3
30538,3.5
27734,3.3
45958,4.0
25316,3.7
14011,3.3
49721,4.2
22883,3.5
8291,4.1
49238,2.8
28212,3.5
2949,4.2
41093,2.9
48900,2.9
45505,3.7
16417,3.6
46270,3.3
46831,3.8
30473,3.8
40465,4.1
40930,3.7
47501,4.4
38406,3.6
17666,3.4
7674,3.6
12665,3.7
2224,3.1
19659,3.9
23976,4.0
17879,3.3
49042,3.9
9799,4.2
21109,3.5
41693,3.3
28461,4.3
50944,4.0
5211,3.6
43827,4.2
15872,2.6
28959,3.8
48294,4.0
16737,3.4
1233,3.5
15664,3.9
30849,3.8
13246,4.3
4330,3.6
22544,3.3
12606,4.5
31106,4.1
24288,3.9
40214,4.2
37978,2.9
30392,3.7
42314,3.8
23507,3.3
46469,3.7
13086,2.8
36709,4.4
37108,4.2
23947,4.1
48077,2.9
10237,3.5
48311,2.9
24347,4.0
8415,4.0
40261,3.8
37741,4.1
19112,3.4
35032,3.6
18950,3.5
16499,3.4
18785,4.1
7502,2.8
19729,4.1
24384,3.1
4060,3.3
32201,4.0
26212,3.7
28928,4.1
45226,3.7
48111,4.3
50231,3.5
25326,3.9
49473,3.4
48773,4.2
6840,3.8
13888,3.0
16032,3.7
4254,3.4
43843,4.5
47567,3.0
32345,3.9
10505,3.6
2423,3.3
44657,3.0
26011,3.8
47555,4.5
46459,3.9
50103,4.1
9171,4.2
48122,4.0
32470,3.7
34920,4.0
2413,3.1
30475,3.7
23833,4.0
21919,3.9
5364,3.2
30302,3.8
11099,3.8
8519,4.6
48768,3.7
44948,4.1
28448,4.4
49198,3.8
42564,3.1
15525,3.7
21242,3.5
1036,3.9
6688,4.4
37312,3.1
18517,4.0
51093,3.8
14983,4.2
4271,3.3
31594,3.4
6060,4.4
6299,3.3
29323,4.1
9581,3.8
12650,4.0
40026,3.5
19337,4.2
44831,4.0
9916,2.5
17023,3.9
19734,4.2
40570,3.7
5275,3.1
26878,4.6
10898,4.4
2810,4.1
19000,3.8
13060,4.3
48326,3.8
7142,4.3
863,4.4
43356,3.9
6150,4.3
14798,4.1
32445,4.0
46892,3.8
45125,3.5
37321,3.6
5080,3.7
35344,3.6
44588,3.6
6160,3.9
23783,3.1
44866,3.9
4069,3.8
42431,4.5
19812,3.3
8078,3.3
2133,3.2
36416,3.3
21413,3.6
3201,3.7
19939,3.2
16902,3.5
44463,4.0
5160,4.1
44227,4.3
32921,3.6
2099,3.8
27359,3.9
23402,3.0
35006,4.0
43190,3.9
36054,3.5
19522,4.0
3059,3.0
35760,3.4
44206,3.1
4624,3.7
31311,4.2
36901,3.5
157,3.9
13443,3.5
16833,2.4
43473,3.7
23826,3.9
321,3.1
51244,3.6
42065,3.2
32806,3.4
30742,3.4
45884,3.9
30930,4.1
44491,3.9
25003,3.6
18594,3.5
24342,3.2
38485,3.5
46729,3.9
5482,3.8
48878,4.0
4913,3.6
23489,3.6
19564,3.7
12790,3.8
1089,4.1
36140,3.5
5707,3.2
24027,3.0
49827,3.5
35555,2.8
44446,4.4
41775,3.4
263,3.6
29214,3.9
7047,3.2
38408,3.2
8678,3.3
28775,2.8
37409,3.4
1950,3.9
11277,3.4
27470,4.5
22429,4.1
34417,3.8
21908,3.6
7195,2.8
31472,3.9
38513,3.2
24689,3.8
2896,3.1
3635,4.1
17288,3.2
51503,2.6
31674,4.5
21031,3.5
43735,3.9
18882,3.8
46772,3.3
8640,4.6
34420,3.8
17952,4.2
6296,3.6
29532,3.8
37552,4.4
7966,3.5
24697,4.2
28150,4.7
50886,3.4
23687,3.7
364,3.2
37814,3.2
15347,4.0
2082,3.5
42895,3.3
47463,2.8
20309,3.4
30420,3.7
15364,4.8
37364,3.8
40653,2.9
2106,3.6
27204,3.1
17254,3.3
40489,3.7
7202,3.5
4541,3.3
15612,4.3
34925,3.9
13347,3.5
45788,3.4
47990,4.2
35865,3.4
50331,4.0
8932,4.0
28762,3.6
37755,4.1
22821,3.3
21557,2.7
51569,3.3
31142,4.0
299,4.1
20603,3.6
27611,3.7
18593,3.7
45228,3.8
49291,3.7
45956,3.5
11677,3.5
42740,3.0
47304,4.2
12903,3.2
15711,3.4
11516,4.4
3592,3.8
45598,3.5
10418,3.8
49472,3.7
354,3.7
15451,3.7
51248,3.6
19832,4.1
20816,3.1
33828,4.0
18663,4.0
23870,4.1
23836,4.0
32285,3.7
2163,2.9
34076,3.7
30925,4.3
15583,3.2
15442,4.3
44540,3.7
8746,3.7
23353,3.6
43983,4.1
37636,3.9
40704,4.0
26620,4.0
9334,4.1
31565,3.4
43858,4.3
3300,3.8
32452,4.4
29665,3.6
47633,4.2
5502,2.6
40196,3.7
46888,2.8
13136,2.9
32200,3.8
16426,4.2
23347,3.0
32135,3.9
33627,3.9
50427,3.6
38501,3.5
37099,4.9
12495,3.3
46235,3.9
1195,3.8
49330,3.6
19736,3.6
11446,4.0
17558,3.7
14064,3.6
9969,4.1
24685,4.4
22673,2.7
8835,3.6
6283,4.3
21900,3.7
13589,3.5
3191,3.6
17821,4.3
33908,3.7
8628,3.5
29728,3.2
33490,3.6
16,3.9
28906,4.1
36776,4.1
32664,3.6
2507,4.1
16710,3.8
31498,3.5
46712,3.5
23901,4.1
11486,3.3
51597,3.4
6920,3.3
15193,4.0
31582,3.4
21351,2.7
2028,2.2
18141,3.4
21444,3.0
28238,2.9
34796,4.4
43552,3.3
45817,4.3
30882,4.1
33176,3.8
45090,3.5
5193,3.4
35652,3.9
47682,3.7
42254,3.8
41036,3.6
40742,4.3
48471,3.3
26253,3.6
49191,4.2
9779,3.5
41690,2.3
33861,3.9
654,3.7
47319,2.8
39730,3.2
17704,3.9
43421,4.0
44671,3.4
7739,3.4
39540,4.0
26546,3.3
51202,2.8
45401,3.7
3782,3.9
25407,3.6
20808,3.2
12741,4.1
6544,4.1
43371,4.0
41887,3.1
49302,3.9
16093,2.8
11521,4.2
27968,3.2
38479,3.5
49124,3.4
15623,3.6
31000,3.7
27219,4.2
34268,3.9
24222,3.9
32494,3.2
46274,4.6
35011,3.3
26430,3.4
48165,4.4
38640,4.2
35477,3.5
44146,3.0
13335,4.0
42201,3.9
10888,4.4
35572,3.7
50173,4.0
47570,3.2
11190,3.8
15789,3.3
10256,3.2
7648,2.9
18115,3.2
8569,3.8
1274,3.7
4138,2.9
48417,3.6
41672,3.5
19944,3.5
29660,4.2
51154,3.9
51395,3.9
5332,4.2
22184,4.4
40298,2.9
40671,4.2
675,3.7
5731,3.4
6955,4.0
12205,3.9
19703,4.3
34872,4.1
20384,3.9
22768,3.8
49088,3.0
20634,3.3
44286,3.3
50187,4.0
25147,4.0
47100,3.6
49904,3.9
4936,4.4
6385,3.9
9754,3.9
32269,4.1
5914,3.2
24863,3.9
11697,3.9
20433,3.1
21139,2.5
31781,3.8
18984,4.3
21708,3.8
5055,4.1
49699,3.6
40963,3.6
24482,3.1
27656,3.7
40183,3.1
36465,4.2
40359,3.8
13272,2.9
31475,3.8
32981,4.1
22289,3.8
8632,3.8
45727,3.3
13895,3.3
2159,3.2
38429,3.2
13684,3.0
2737,4.0
21749,3.1
21836,3.8
34795,4.4
26393,3.8
34549,3.5
31116,3.1
16670,4.0
24649,3.1
5635,3.6
26178,3.7
28800,3.5
45782,3.9
7443,3.0
16013,3.7
23953,4.2
37873,4.3
45013,4.0
29527,3.9
35318,3.9
8669,2.8
13078,3.9
35494,3.1
32321,4.1
29238,4.1
17613,3.3
700,3.3
10608,2.8
1665,3.0
19164,3.9
11583,3.9
2872,3.8
25889,3.7
15273,3.4
49566,3.7
49918,3.3
4381,3.8
27879,3.4
38649,4.5
50850,3.4
38009,4.1
46376,3.9
9790,4.0
17497,4.1
36813,4.2
49896,3.9
43783,3.2
13952,3.4
6353,4.1
47377,4.0
49449,3.0
32965,3.0
35662,3.6
33679,4.2
40091,3.6
27471,3.7
31663,3.9
46828,3.3
48009,3.7
39562,3.2
19205,3.7
47108,3.3
34844,3.7
7960,3.6
21397,3.3
6899,4.6
31240,4.4
11575,3.7
3067,3.4
14990,4.0
27715,3.8
26338,3.0
48327,4.1
43420,4.1
33807,4.5
37571,3.8
31335,4.0
41619,3.7
9320,4.1
1234,3.6
44061,3.0
9718,3.7
6040,4.5
39504,3.8
27525,4.0
30635,3.3
23003,3.9
15894,3.7
851,3.2
30801,3.3
13052,3.2
36058,3.3
37079,3.5
35306,4.8
17050,3.9
7942,3.4
41923,3.7
21496,2.9
35186,3.5
14769,4.7
38718,4.0
50247,3.7
36101,3.8
41811,3.7
47354,3.6
25638,3.4
20289,3.4
8920,3.2
35651,3.6
23874,3.7
28799,2.9
18451,4.0
19551,4.2
17729,3.6
50616,3.5
20068,3.5
9344,3.6
1340,3.7
42495,4.2
45251,3.2
1446,3.9
21129,3.8
49502,3.0
25513,3.7
27245,2.9
33319,4.5
42225,3.9
3549,3.8
43876,3.9
4983,4.6
27343,3.9
43271,4.6
41286,2.9
42491,4.3
3971,3.6
3214,3.6
37373,3.4
32986,4.2
43332,4.1
4582,3.7
14372,3.9
34061,3.9
12063,3.2
36604,3.9
9301,3.8
12755,3.9
3974,3.6
6584,2.8
7948,3.3
28772,4.0
27081,3.6
51139,2.9
14585,4.1
2604,3.7
19945,3.4
36942,3.9
27163,4.3
18617,3.6
25908,4.1
430,3.4
11898,3.7
36068,3.7
21043,4.3
42505,4.2
876,4.0
43669,3.7
9557,4.0
19792,3.4
50619,3.6
18036,3.5
29204,4.6
13127,3.6
41407,2.9
6378,3.6
47907,3.5
19165,3.6
38683,4.5
35423,2.9
36607,2.9
17995,3.9
33643,3.7
7614,3.8
22857,3.2
37265,3.4
27357,3.7
18255,3.3
39174,3.8
2763,3.4
43243,4.2
43209,3.0
11879,3.8
46901,3.7
17116,3.3
4175,3.3
20174,3.5
33927,4.5
41046,3.6
20341,3.7
11504,4.9
315,4.2
14808,4.1
5127,3.8
5933,3.7
29875,3.8
28622,3.8
1535,3.0
29503,3.9
33972,4.1
21278,4.3
2800,3.9
19327,4.1
18402,3.5
35387,3.6
6,3.6
31162,2.9
37983,3.6
8350,4.2
50808,3.4
8308,2.6
19125,4.0
27290,3.4
10383,3.7
14137,3.7
12414,4.0
48733,3.8
49631,4.7
4807,4.4
15881,3.7
51106,3.7
29463,3.7
42174,4.3
6635,4.1
11334,3.3
42346,3.7
29425,4.4
27300,2.9
37453,3.3
24782,3.9
34451,3.1
28540,4.0
40291,2.5
23617,4.0
3764,4.5
963,3.9
20719,3.6
42235,4.4
1449,3.5
1200,3.2
28739,3.8
18446,3.2
28295,3.3
3841,3.9
2612,4.2
764,2.9
50151,3.7
5305,3.2
24891,3.5
31541,3.9
15086,3.2
26180,4.0
17429,3.3
32360,2.5
18717,4.1
22482,3.9
9237,3.8
50560,3.1
50295,4.2
24738,3.7
22713,3.7
8896,4.1
5783,3.2
40581,3.5
42190,3.9
31973,3.8
14919,3.6
12166,2.8
44389,3.9
27175,4.3
17031,3.9
1552,3.6
2479,4.1
27571,3.9
20962,3.9
19938,3.4
48119,4.0
12430,3.6
30096,3.7
38707,4.0
30832,3.5
26586,4.2
37279,4.0
47806,3.9
20235,4.2
10644,3.4
48103,4.2
12818,3.9
37599,4.4
12189,3.2
36197,3.6
3900,2.9
23854,4.2
34958,4.4
48665,3.3
10583,3.2
37370,3.4
8944,3.9
28283,3.3
15238,4.1
7330,3.8
32372,3.7
41586,2.7
9268,4.0
49725,3.9
35142,3.6
48721,3.6
40495,3.6
36695,4.5
20580,3.1
27242,2.8
14918,3.1
31331,4.1
9072,3.4
48589,4.2
25290,3.8
43442,3.6
46058,3.2
34917,4.0
38484,3.4
29914,3.7
28313,4.5
25482,2.9
40191,3.7
16556,3.4
16657,3.4
24376,3.4
12239,3.9
2065,3.9
42429,4.3
3081,4.1
36745,4.5
37507,3.1
6637,3.8
45037,2.7
5117,4.3
2422,3.7
24703,3.9
44667,2.8
19803,3.5
21840,4.1
26754,4.1
12196,3.7
6110,4.2
21479,3.7
43257,4.5
23681,3.7
44026,4.4
51270,3.3
50924,4.3
1978,3.9
47291,4.2
34781,4.5
10390,4.4
31489,3.4
39625,3.7
48421,3.8
817,3.9
40361,3.3
39887,4.1
29638,4.1
12817,2.8
9066,4.1
38044,3.6
37864,4.0
10682,3.8
9423,3.9
32647,4.3
47263,2.3
31738,3.9
15930,2.7
24065,3.6
37759,3.9
17648,3.7
51367,3.1
12962,3.5
14201,3.2
17106,3.5
1687,3.4
47226,4.6
25239,3.8
32094,4.0
29973,3.1
7353,3.4
36728,3.7
32896,3.6
20177,3.5
21087,3.6
27492,3.8
15932,3.6
37895,3.8
34070,4.1
46002,3.3
36631,3.9
17182,3.8
26921,3.3
18650,4.6
1027,3.3
24879,3.8
19850,3.9
4865,3.4
20240,3.9
38456,4.5
32964,3.0
24666,3.5
27577,3.9
47451,4.3
13480,3.5
12235,4.0
32980,2.8
21759,3.8
26115,4.4
26695,3.6
24393,3.1
46503,3.3
31134,3.9
4847,3.8
40315,3.8
20938,3.6
3773,3.0
16432,3.4
31768,3.5
43174,3.9
11939,3.9
5026,3.8
1926,3.2
19677,4.1
39417,4.2
27232,3.7
32026,3.5
11002,3.7
42504,3.8
32549,4.0
3577,3.0
51347,3.1
13297,4.5
1296,4.1
39242,2.9
27203,3.8
13074,4.0
1168,3.9
14465,3.3
21522,4.1
49398,3.4
48253,4.3
18252,3.4
5666,4.0
3403,3.8
47280,3.6
26682,3.9
31432,3.4
21842,3.8
7127,2.7
46218,3.8
45985,4.1
5778,3.2
10127,4.1
40923,3.9
22864,3.7
22292,3.5
42565,3.6
39659,3.2
37576,3.9
10762,3.7
46420,3.9
25360,3.7
17758,3.4
3742,3.7
34133,4.0
23186,3.8
2252,4.1
21052,4.1
29502,3.1
47358,3.6
48736,3.2
14698,3.6
9139,3.7
10173,3.8
12609,4.2
21560,3.6
3953,4.1
42661,3.6
23148,4.3
14376,3.2
51705,3.8
7770,4.0
44857,4.0
40463,4.2
24931,2.9
13103,3.6
35265,3.6
1464,3.4
2734,3.8
20974,3.9
16693,3.3
1052,4.1
25314,4.1
45032,3.7
38497,3.6
7828,4.0
9284,3.5
14261,3.5
31297,4.1
13963,3.4
49883,3.5
14480,3.4
1498,3.6
10892,4.3
46803,3.8
32027,3.0
47403,2.9
49017,2.9
14723,4.3
37220,3.7
47164,3.3
40321,3.3
25966,3.6
8715,3.1
40358,3.7
28967,3.8
37963,3.2
7392,3.4
26820,3.8
38959,3.2
18142,3.5
386,3.4
15327,3.5
32008,4.2
19420,4.2
39467,3.7
8811,3.3
21756,4.1
12898,3.9
1254,3.1
8623,4.1
47675,4.4
40193,3.0
47467,4.5
31864,3.3
19625,4.3
35813,4.6
16545,3.5
16502,3.7
18597,3.3
28638,3.2
14938,4.0
6559,3.2
7108,3.3
29530,3.3
19115,4.7
37063,4.0
9065,2.8
14775,3.9
31353,3.8
11797,3.0
10660,3.1
12525,4.1
33952,4.4
1297,3.4
45657,3.2
1209,3.3
43674,3.4
33505,3.4
15275,3.3
34573,3.0
19143,4.1
15837,3.9
42095,3.2
25138,3.3
6543,3.3
8894,2.9
1682,4.1
48725,3.3
42571,3.2
4440,3.6
31754,3.6
47046,4.1
25721,3.3
26635,3.3
45602,3.7
18366,3.5
44593,3.5
43948,4.4
27508,3.8
5422,3.5
42274,3.3
34689,4.4
35325,4.1
15632,3.8
38763,3.5
23267,3.5
29553,3.7
6041,4.7
30165,3.9
39239,3.2
2942,4.3
27824,4.5
43272,4.2
17682,3.3
9194,4.2
2262,4.2
38643,4.3
1083,4.2
13648,3.4
11368,3.4
16755,3.5
6182,4.4
9365,2.7
36798,4.1
30378,3.8
14977,3.9
28148,3.7
34627,3.1
49831,4.0
14161,3.6
510,4.0
17871,3.9
6678,3.5
5813,3.6
35610,4.1
14799,3.1
9769,3.7
5956,4.1
35144,4.0
19556,3.9
41474,3.1
6061,4.4
25671,3.3
34419,3.4
49351,3.7
40727,4.4
24720,3.7
21771,4.3
21526,3.7
12547,3.9
31982,4.8
4578,3.0
51097,4.2
12044,3.6
48180,4.5
45541,3.7
3253,3.7
1924,3.3
18693,3.9
8007,2.8
32480,3.8
27340,3.0
43402,3.5
22381,3.8
21567,3.2
17961,3.0
51250,3.5
2842,3.6
46261,3.6
358,3.5
22285,3.8
45248,2.5
4192,2.6
40955,3.6
50592,3.6
26495,4.2
39111,3.8
25352,3.5
12663,4.3
13262,3.9
19657,3.5
37848,3.9
16391,4.2
34183,3.2
41456,3.8
27113,3.9
50588,4.3
43182,4.2
42585,3.6
7714,4.0
36007,4.5
42463,3.1
44906,3.6
34836,4.0
4451,2.8
3542,4.0
40911,3.9
51348,3.8
19156,3.9
4871,3.7
4555,4.4
49645,4.1
39705,3.1
21520,3.6
46054,3.9
37843,4.9
32954,3.1
29768,3.9
14859,3.9
21979,3.5
13157,3.3
8264,3.9
28381,2.6
10062,3.4
24999,3.8
46735,3.9
49066,3.8
19664,3.7
34725,4.2
32837,4.1
26740,3.8
9067,3.6
44157,3.3
38132,4.3
27773,2.6
45352,3.9
28715,3.1
47719,3.4
12212,3.7
32590,3.3
8648,4.2
16153,3.5
48542,3.5
46666,3.7
25486,3.6
43437,3.8
2552,4.1
48373,3.8
9350,3.4
12635,4.6
5151,2.7
29478,4.1
38344,3.8
37986,4.4
4623,3.1
48670,2.9
29800,3.7
22757,3.3
46748,3.9
5733,3.1
4132,3.5
40903,3.4
3879,3.1
27161,4.2
7072,3.6
6178,4.0
43848,4.2
39419,4.0
46292,3.7
37025,3.6
44556,3.6
1251,3.5
39698,3.7
50264,2.9
7333,2.8
16572,2.8
16031,3.3
19553,3.7
44862,3.2
41031,3.9
10829,3.4
35148,4.2
8461,4.1
42160,3.7
16059,3.6
17441,3.1
24683,4.2
24562,3.5
12024,3.1
24699,3.9
26022,3.8
33250,3.6
41709,2.1
106,3.4
16649,4.0
15179,3.6
39219,3.5
12806,3.7
566,4.1
41582,3.9
33105,3.1
31325,3.9
5268,4.2
3357,3.9
23546,3.3
14134,3.5
20002,4.2
39575,3.4
49084,3.1
33921,4.6
40317,3.5
50149,3.6
38104,4.2
46259,4.0
19152,4.0
22497,3.4
19355,3.9
36734,4.4
11878,4.2
49266,4.3
38212,2.8
48358,4.2
31739,3.8
34354,3.2
38629,4.3
32817,3.8
18772,4.0
26145,4.3
35946,3.9
43433,3.9
31584,3.8
7617,3.6
26506,4.1
29351,3.7
36862,4.1
18185,4.8
5840,3.6
17163,3.9
3720,3.4
46182,3.4
2809,2.8
24120,3.6
41160,3.5
33164,3.5
42370,4.2
47704,3.8
40769,3.6
4538,3.9
21400,3.8
40956,3.6
31468,3.8
9644,3.6
5616,4.0
32446,4.4
7561,3.2
44186,3.5
32554,3.8
34197,4.3
30188,4.1
32604,3.7
24576,2.9
24061,2.7
36521,4.1
33488,3.6
40659,3.3
4264,3.6
16982,4.1
29366,4.1
10247,3.8
47819,4.0
26974,4.1
48892,3.5
5945,4.5
35260,3.9
39873,3.3
28432,3.8
22351,3.9
30055,3.5
47641,3.6
33238,3.6
39113,3.1
7068,3.9
47223,4.3
19141,3.7
20201,4.2
50181,3.8
20390,3.7
47198,3.4
32584,4.0
11581,3.8
43314,4.3
35072,3.9
44661,3.5
45812,4.9
33683,4.1
22554,3.1
41557,4.0
35312,3.6
48534,3.4
43510,3.3
14329,3.5
11068,3.6
40540,3.6
25083,3.1
11926,4.4
5319,3.6
24820,3.3
45231,3.9
47402,3.7
21336,4.1
40345,3.9
22558,3.7
45483,3.3
51038,4.7
38764,3.8
13762,3.7
25332,3.8
14006,2.6
48785,4.3
16124,3.1
33102,3.9
48118,4.3
45973,3.4
1372,4.1
3506,3.8
25029,3.6
43677,3.4
34486,3.4
37524,3.4
12704,4.2
21231,3.0
38441,4.5
172,3.8
27823,3.4
33300,4.0
35079,4.0
26165,3.5
25769,2.9
19188,3.8
29239,4.0
14563,3.4
27821,3.1
40420,3.3
25666,3.0
19013,3.8
12373,4.1
42570,3.3
39392,4.4
43395,4.2
14310,3.6
11520,4.1
9236,4.4
37514,3.9
37487,3.3
24826,3.7
22362,4.1
27,3.3
41450,4.0
33649,4.0
30944,3.7
29427,3.7
15043,4.0
8752,2.9
19208,3.5
15360,3.5
9973,4.1
31868,3.5
12242,4.0
13093,3.7
14300,3.3
31034,3.6
48173,4.4
40096,4.3
14571,3.3
9228,3.5
48270,4.2
39216,3.2
9447,4.1
24338,3.9
1807,3.4
18224,3.0
16049,3.9
44669,3.0
8528,3.4
42887,3.7
40919,3.7
39140,4.2
40252,3.1
14766,3.9
10279,3.9
5458,3.5
34963,4.0
6119,4.2
34366,3.4
31622,3.5
35045,3.5
3978,3.1
18206,4.3
37202,3.5
47971,4.0
30135,3.8
856,4.1
32038,4.3
39518,4.7
34464,3.6
32116,4.1
39938,3.2
22006,3.5
9709,4.1
18426,2.9
292,3.9
43861,4.2
32467,3.3
41224,4.0
40344,4.3
51108,4.0
32176,4.0
16608,3.8
21769,4.2
1071,3.8
37281,3.6
39388,3.4
24726,3.8
38617,4.3
50437,2.6
17027,4.0
30464,3.8
10971,4.1
23608,3.8
7964,3.5
12776,3.7
38510,3.0
44592,3.5
4735,3.6
47833,3.7
40384,3.6
34327,3.4
6653,3.5
47203,4.8
17166,3.9
3825,4.0
28741,3.8
5932,4.3
34970,4.0
13133,3.8
46040,3.5
15500,3.3
25400,2.8
12746,4.0
102,3.5
47970,3.9
25862,2.9
9792,3.5
45987,3.6
10943,4.5
425,3.7
18632,3.8
26215,3.4
12340,4.2
8980,4.2
42941,3.2
31345,4.1
8227,2.8
6812,4.5
38465,4.0
32310,4.1
35341,4.4
44966,4.1
6170,4.2
12616,4.3
20082,3.6
49026,3.9
44342,3.6
12351,4.0
49999,3.0
35787,3.1
39284,3.5
15798,3.0
37317,3.4
36914,3.2
7618,4.1
6075,4.3
2801,3.5
21673,3.7
12668,4.0
31274,4.4
20117,3.5
32840,4.0
24957,3.5
23448,3.5
32115,4.5
18605,3.5
10396,4.1
28913,3.8
3787,4.0
29733,3.7
41767,3.8
42568,3.7
10439,3.6
32165,4.3
30615,3.7
39469,4.0
26491,4.2
12769,3.8
40790,3.6
41962,3.1
12710,4.0
35385,4.1
33460,4.0
12954,3.3
44383,4.1
15075,3.8
38151,4.0
25919,3.6
2534,2.6
952,3.9
1956,4.2
25515,4.0
45070,3.3
42253,3.4
19591,3.3
50001,3.3
18367,3.4
13176,3.5
6345,4.5
1411,3.4
3923,3.6
14624,4.7
8931,4.0
30643,3.5
51614,3.2
46303,3.6
4662,3.1
32670,3.6
42468,4.0
47547,4.2
42179,4.3
14609,3.9
46025,3.1
30393,2.8
44922,4.0
17809,3.9
44113,3.1
4,3.8
19511,3.5
2958,3.6
19696,3.7
34672,4.0
26796,3.3
25317,3.8
1847,3.7
32506,3.2
51373,3.5
33282,3.7
49188,3.1
31995,4.3
17367,4.6
19044,3.2
29294,4.1
39353,4.2
34243,3.9
36842,3.8
47945,3.2
35556,4.1
